#
#
"# US Geological Survey, Water Resources Data"
# retrieved: 2014-02-06 16:21:33 EST      (nadww01)
#
# This file contains USGS Surface-Water Daily Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
"# For more details on why the statistics may not match, visit http://nwis.waterdata.usgs.gov/nwis/?dv_statistics_disclaimer."
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd  agency code
# site_no    USGS site number
#
#
# Sites in this file include:
# USGS 11458000 NAPA R NR NAPA CA
# 
# Explanation of Parameter Code and dd_nu used in the Statistics Data 
# parameter_cd  Parameter Name                                  dd_nu   Location Name
"# 00060         Discharge, cubic feet per second                2       "
"# 80154         Suspended sediment concentration, milligrams per liter          4       "
"# 80155         Suspended sediment discharge, tons per day              5       "
#
# Data heading explanations.
# begin_yr_dt ... First complete year of data of daily mean values for this day.
# end_yr_dt   ... Last complete year of data of daily mean values for this day.
# max_va      ... Maximum of daily mean values for this day.
# min_va      ... Minimum of daily mean values for this day.
# mean_va     ... Mean of daily mean values for this day.
# p05_va      ... 05 percentile of daily mean values for this day.
# p10_va      ... 10 percentile of daily mean values for this day.
# p20_va      ... 20 percentile of daily mean values for this day.
# p25_va      ... 25 percentile of daily mean values for this day.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
# p75_va      ... 75 percentile of daily mean values for this day.
# p80_va      ... 80 percentile of daily mean values for this day.
# p90_va      ... 90 percentile of daily mean values for this day.
# p95_va      ... 95 percentile of daily mean values for this day.
#
#
agency_cd       site_no parameter_cd    dd_nu   month_nu        day_nu  begin_yr        end_yr  count_nu        max_va_yr       max_va  min_va_yr       min_va  mean_va p05_va  p10_va  p20_va  p25_va  p50_va  p75_va  p80_va  p90_va  p95_va
5s      15s     5s      11n     3n      3n      6n      6n      8n      5n      12s     5n      12s     12s     12s     12s     12s     12s     12s     12s     12s     12s     12s
USGS    11458000        00060   2       5       29      1960    2013    54      1998    453     1977    0.00    42      3.3     9.3     14      14      21      45      55      85      152
USGS    11458000        00060   2       5       30      1960    2013    54      1998    545     1977    0.00    41      2.5     9.5     13      14      20      43      54      78      102
USGS    11458000        00060   2       5       31      1960    2013    54      1998    324     1977    0.00    35      1.8     8.6     12      13      20      44      54      73      96
USGS    11458000        00060   2       6       1       1960    2013    54      1998    247     1977    0.00    32      1.7     9.0     11      13      19      43      53      66      88
USGS    11458000        00060   2       6       2       1960    2013    54      1998    207     1977    0.00    32      1.2     7.4     10      12      18      43      53      66      123
USGS    11458000        00060   2       6       3       1960    2013    54      1998    183     1977    0.00    30      0.76    5.7     9.0     9.8     19      41      48      62      113
USGS    11458000        00060   2       6       4       1960    2013    54      1998    166     1977    0.00    28      0.80    5.4     8.1     9.7     17      40      47      69      91
USGS    11458000        00060   2       6       5       1960    2013    54      2011    186     1977    0.00    29      0.46    5.5     7.9     9.6     17      41      49      70      105
USGS    11458000        00060   2       6       6       1960    2013    54      1998    137     1977    0.00    27      0.58    5.3     7.9     9.6     15      39      48      62      93
USGS    11458000        00060   2       6       7       1960    2013    54      1998    132     1977    0.00    25      0.45    4.7     8.2     9.6     15      36      46      59      85
USGS    11458000        00060   2       6       8       1960    2013    54      1998    126     1977    0.00    24      0.35    5.3     7.6     9.2     15      34      44      56      81
USGS    11458000        00060   2       6       9       1960    2013    54      1998    118     1977    0.00    23      2.7     5.5     7.4     8.3     14      32      43      53      82
USGS    11458000        00060   2       6       10      1960    2013    54      1998    112     1977    0.00    22      2.3     5.0     6.3     7.0     14      31      40      47      76
USGS    11458000        00060   2       6       11      1960    2013    54      1998    109     1976    0.00    21      2.6     3.8     6.4     6.8     13      29      39      46      71
USGS    11458000        00060   2       6       12      1960    2013    54      1998    105     1976    0.00    20      1.6     4.2     5.4     6.1     12      28      38      51      67
USGS    11458000        00060   2       6       13      1960    2013    54      1998    100     1976    0.00    19      2.0     3.5     5.2     6.7     12      27      33      48      63
USGS    11458000        00060   2       6       14      1960    2013    54      1998    96      1976    0.00    18      1.5     2.8     5.0     6.4     12      26      28      49      58
USGS    11458000        00060   2       6       15      1960    2013    54      1998    88      1976    0.00    18      0.90    1.4     5.3     6.4     11      26      28      47      53
USGS    11458000        00060   2       6       16      1960    2013    54      1998    83      1976    0.00    17      0.52    1.3     4.8     5.5     10      24      27      47      53
USGS    11458000        00060   2       6       17      1960    2013    54      1998    78      1976    0.00    16      0.22    1.6     3.6     4.9     10      23      26      46      53
USGS    11458000        00060   2       6       18      1960    2013    54      1998    74      1976    0.00    16      0.22    1.4     3.8     4.5     9.9     21      25      43      52
USGS    11458000        00060   2       6       19      1960    2013    54      1998    72      1976    0.00    15      0.30    1.1     3.0     3.9     9.4     17      23      41      50
USGS    11458000        00060   2       6       20      1960    2013    54      1998    69      1976    0.00    14      0.29    0.90    2.8     4.2     8.2     19      24      40      47
USGS    11458000        00060   2       6       21      1960    2013    54      1998    68      1976    0.00    14      0.22    0.80    2.8     4.4     8.7     17      24      38      44
USGS    11458000        00060   2       6       22      1960    2013    54      1998    66      1976    0.00    13      0.08    0.70    2.1     2.7     8.9     16      24      36      43
USGS    11458000        00060   2       6       23      1960    2013    54      1998    63      1961    0.00    12      0.00    0.45    1.6     3.2     8.9     15      21      33      41
USGS    11458000        00060   2       6       24      1960    2013    54      1998    61      1961    0.00    12      0.00    0.34    1.8     3.0     7.2     17      20      32      40
USGS    11458000        00060   2       6       25      1960    2013    54      1998    58      1961    0.00    11      0.00    0.57    2.1     3.1     7.4     16      19      32      39
USGS    11458000        00060   2       6       26      1960    2013    54      1998    56      1961    0.00    11      0.00    0.70    2.1     2.3     6.5     15      21      30      38
USGS    11458000        00060   2       6       27      1960    2013    54      1998    52      1961    0.00    11      0.00    0.55    2.0     2.7     6.1     14      20      28      37
USGS    11458000        00060   2       6       28      1960    2013    54      1998    49      1961    0.00    10      0.00    0.55    2.0     2.6     6.4     13      19      29      36
USGS    11458000        00060   2       6       29      1960    2013    54      2011    48      1961    0.00    10      0.00    0.45    1.7     2.1     6.7     12      16      28      40
USGS    11458000        00060   2       6       30      1960    2013    54      1998    44      1961    0.00    9.9     0.00    0.55    1.6     1.9     6.1     12      16      29      38
USGS    11458000        00060   2       7       1       1960    2013    54      1998    43      1961    0.00    9.5     0.00    0.50    1.3     1.9     6.7     12      16      27      31
USGS    11458000        00060   2       7       2       1960    2013    54      1998    42      1961    0.00    9.1     0.00    0.60    1.7     2.4     5.9     12      15      26      30
USGS    11458000        00060   2       7       3       1960    2013    54      1998    41      1961    0.00    8.9     0.00    0.35    1.5     2.1     5.5     11      17      26      28
USGS    11458000        00060   2       7       4       1960    2013    54      1998    40      1961    0.00    8.6     0.00    0.24    1.7     2.3     5.5     11      15      24      28
USGS    11458000        00060   2       7       5       1960    2013    54      1998    38      1961    0.00    8.6     0.00    0.23    1.8     2.6     5.7     11      15      23      27
USGS    11458000        00060   2       7       6       1960    2013    54      1998    35      1961    0.00    8.1     0.00    0.50    1.5     2.5     5.6     11      15      21      26
USGS    11458000        00060   2       7       7       1960    2013    54      1998    32      1961    0.00    7.7     0.00    0.40    1.5     2.0     5.1     11      13      21      24
USGS    11458000        00060   2       7       8       1960    2013    54      1998    31      1961    0.00    7.4     0.00    0.17    1.2     2.0     5.0     11      12      21      24
USGS    11458000        00060   2       7       9       1960    2013    54      1974    30      1961    0.00    7.3     0.00    0.08    1.2     2.1     4.7     11      11      20      24
USGS    11458000        00060   2       7       10      1960    2013    54      1998    29      1961    0.00    6.6     0.00    0.15    0.57    1.9     4.1     10      11      19      21
USGS    11458000        00060   2       7       11      1960    2013    54      1998    29      1961    0.00    6.4     0.00    0.01    0.64    1.5     3.8     9.7     11      19      20
USGS    11458000        00060   2       7       12      1960    2013    54      1998    27      1961    0.00    5.9     0.00    0.05    0.69    1.4     4.0     8.4     10      17      19
USGS    11458000        00060   2       7       13      1960    2013    54      1998    26      1961    0.00    5.6     0.00    0.00    0.69    1.2     3.5     7.9     11      15      18
USGS    11458000        00060   2       7       14      1960    2013    54      1998    25      1960    0.00    5.3     0.00    0.00    0.60    0.82    3.1     8.5     11      14      17
USGS    11458000        00060   2       7       15      1960    2013    54      1998    31      1960    0.00    5.3     0.00    0.00    0.76    0.96    3.0     8.3     9.7     14      17
USGS    11458000        00060   2       7       16      1960    2013    54      1998    21      1960    0.00    5.2     0.00    0.00    0.75    1.0     3.0     8.4     9.6     15      17
USGS    11458000        00060   2       7       17      1960    2013    54      1982    18      1960    0.00    5.0     0.00    0.00    0.67    1.1     3.0     8.0     9.2     14      17
USGS    11458000        00060   2       7       18      1960    2013    54      1967    19      1960    0.00    4.9     0.00    0.00    1.0     1.2     3.2     7.1     9.0     14      16
USGS    11458000        00060   2       7       19      1960    2013    54      1967    21      1960    0.00    4.8     0.00    0.00    0.51    1.1     3.2     6.9     9.0     14      16
USGS    11458000        00060   2       7       20      1960    2013    54      1967    21      1960    0.00    4.6     0.00    0.00    0.40    0.90    2.8     7.2     9.0     12      16
USGS    11458000        00060   2       7       21      1960    2013    54      1967    24      1960    0.00    4.5     0.00    0.00    0.40    0.81    2.7     7.1     8.5     13      14
USGS    11458000        00060   2       7       22      1960    2013    54      1967    23      1960    0.00    4.4     0.00    0.00    0.40    0.69    2.1     6.6     7.8     12      15
USGS    11458000        00060   2       7       23      1960    2013    54      1967    22      1960    0.00    4.4     0.00    0.00    0.39    0.67    2.2     7.2     7.8     12      15
USGS    11458000        00060   2       7       24      1960    2013    54      1967    21      1960    0.00    4.2     0.00    0.00    0.31    0.71    2.2     6.4     6.8     11      16
USGS    11458000        00060   2       7       25      1960    2013    54      1998    15      1960    0.00    3.9     0.00    0.00    0.19    0.65    2.5     5.7     7.3     11      14
USGS    11458000        00060   2       7       26      1960    2013    54      1983    14      1960    0.00    3.6     0.00    0.00    0.14    0.62    2.5     5.6     6.2     10      13
USGS    11458000        00060   2       7       27      1960    2013    54      1998    15      1960    0.00    3.4     0.00    0.00    0.14    0.42    2.4     5.4     6.1     9.1     11
USGS    11458000        00060   2       7       28      1960    2013    54      1982    20      1960    0.00    3.5     0.00    0.00    0.14    0.35    2.3     5.4     6.9     8.6     13
USGS    11458000        00060   2       7       29      1960    2013    54      1974    19      1960    0.00    3.5     0.00    0.00    0.10    0.29    2.3     5.4     6.3     8.8     13
USGS    11458000        00060   2       7       30      1960    2013    54      1982    15      1960    0.00    3.5     0.00    0.00    0.10    0.30    2.3     5.8     6.5     8.6     12
USGS    11458000        00060   2       7       31      1960    2013    54      1982    12      1960    0.00    3.2     0.00    0.00    0.10    0.32    2.1     5.2     6.3     8.0     12
USGS    11458000        00060   2       8       1       1960    2013    54      1982    14      1960    0.00    3.0     0.00    0.00    0.16    0.29    2.0     4.8     5.5     7.5     12
USGS    11458000        00060   2       8       2       1960    2013    54      1982    14      1960    0.00    3.0     0.00    0.00    0.11    0.27    1.9     5.1     6.0     7.1     11
USGS    11458000        00060   2       8       3       1960    2013    54      1982    13      1960    0.00    3.0     0.00    0.00    0.12    0.26    1.8     4.8     5.8     7.3     11
USGS    11458000        00060   2       8       4       1960    2013    54      1982    11      1960    0.00    2.7     0.00    0.00    0.06    0.19    1.7     4.5     5.3     6.6     10
USGS    11458000        00060   2       8       5       1960    2013    54      1983    11      1960    0.00    2.6     0.00    0.00    0.10    0.15    1.6     4.4     4.8     6.4     7.9
USGS    11458000        00060   2       8       6       1960    2013    54      1982    12      1960    0.00    2.7     0.00    0.00    0.10    0.19    1.8     4.5     5.3     6.5     8.2
USGS    11458000        00060   2       8       7       1960    2013    54      1982    12      1960    0.00    2.8     0.00    0.00    0.09    0.29    1.7     4.5     5.4     6.7     9.2
USGS    11458000        00060   2       8       8       1960    2013    54      1982    12      1960    0.00    2.6     0.00    0.00    0.08    0.28    1.8     4.1     4.7     6.7     8.5
USGS    11458000        00060   2       8       9       1960    2013    54      1982    12      1960    0.00    2.6     0.00    0.00    0.08    0.21    1.8     4.2     5.0     6.1     7.9
USGS    11458000        00060   2       8       10      1960    2013    54      1982    10      1960    0.00    2.6     0.00    0.00    0.08    0.20    1.8     4.1     5.1     6.6     7.8
USGS    11458000        00060   2       8       11      1960    2013    54      1982    11      1960    0.00    2.6     0.00    0.00    0.08    0.17    2.0     4.5     5.0     6.0     8.3
USGS    11458000        00060   2       8       12      1960    2013    54      1983    9.5     1960    0.00    2.5     0.00    0.00    0.03    0.07    2.0     4.1     4.7     6.0     8.4
USGS    11458000        00060   2       8       13      1960    2013    54      1983    9.0     1960    0.00    2.4     0.00    0.00    0.01    0.09    1.8     4.0     5.0     5.7     8.2
USGS    11458000        00060   2       8       14      1960    2013    54      1983    8.8     1960    0.00    2.4     0.00    0.00    0.00    0.04    1.9     4.1     4.3     5.3     7.1
USGS    11458000        00060   2       8       15      1960    2013    54      1983    8.6     1960    0.00    2.3     0.00    0.00    0.00    0.03    1.8     3.8     4.0     4.6     8.1
USGS    11458000        00060   2       8       16      1960    2013    54      1974    10      1960    0.00    2.3     0.00    0.00    0.00    0.03    1.9     3.9     4.1     4.9     8.0
USGS    11458000        00060   2       8       17      1960    2013    54      1974    13      1960    0.00    2.4     0.00    0.00    0.00    0.03    1.6     4.0     4.4     5.0     7.7
USGS    11458000        00060   2       8       18      1960    2013    54      1974    11      1960    0.00    2.4     0.00    0.00    0.00    0.02    1.8     4.1     4.5     5.3     7.6
USGS    11458000        00060   2       8       19      1960    2013    54      1981    11      1960    0.00    2.5     0.00    0.00    0.00    0.02    1.8     4.2     4.4     5.2     9.3
USGS    11458000        00060   2       8       20      1960    2013    54      1981    10      1960    0.00    2.5     0.00    0.00    0.00    0.02    1.8     4.1     4.4     7.0     8.5
USGS    11458000        00060   2       8       21      1960    2013    54      1983    11      1960    0.00    2.4     0.00    0.00    0.00    0.00    2.0     4.1     4.3     5.1     8.3
USGS    11458000        00060   2       8       22      1960    2013    54      1983    10      1960    0.00    2.3     0.00    0.00    0.00    0.02    2.0     3.7     4.0     4.9     6.8
USGS    11458000        00060   2       8       23      1960    2013    54      1983    9.8     1960    0.00    2.1     0.00    0.00    0.00    0.07    1.6     3.7     4.1     4.8     6.4
USGS    11458000        00060   2       8       24      1960    2013    54      1983    9.2     1960    0.00    2.1     0.00    0.00    0.00    0.07    1.5     3.9     4.2     4.7     6.8
